"title","url","stars","name","reviewUrl","text"
"Chick-fil-A","https://www.google.com/maps/search/?api=1&query=Chick-fil-A&query_place_id=ChIJ0ZARJJeLK4gRF_eM3RPtcKY","1","Yakun JACKSON","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURSMGQza2ZBEAE!2m1!1s0x0:0xa670ed13dd8cf717!3m1!1s2@1:CIHM0ogKEICAgIDR0d3kfA%7CCgwIt4yqogYQuO7X-gI%7C?hl=en","The size of the chicken and bun is getting smaller each day. It's not the same chick fila a year ago from now. Before the size is 3 times bigger. Such a disappointment. Corporate office should take this into consideration. We obviously deserve better for the price we are paying 😤"
"Chick-fil-A","https://www.google.com/maps/search/?api=1&query=Chick-fil-A&query_place_id=ChIJ0ZARJJeLK4gRF_eM3RPtcKY","1","7burnitdown","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURhNXVXYURREAE!2m1!1s0x0:0xa670ed13dd8cf717!3m1!1s2@1:CIHM0ogKEICAgIDa5uWaDQ%7CCgwI5bX_iAYQ6I2DnwM%7C?hl=en","Food was bad, not worth the hype or price. Buns were squished, pickles were almost non-existent and the chicken breading was soggy and the chicken dry. When they put those hot sandwiches in their foil lined package it just continues steam cool and ruins any benefits from frying. The fries were pretty good although not crispy either. Best thing I tasted was the sauces. Also the hot chicken sandwich is really mild almost unnoticeable level of spice. Only good thing I can say was they seemed pretty organized to handle the crowd probably due to almost all female staff. Popeyes chicken sandwiches are 10x better."
"Chick-fil-A","https://www.google.com/maps/search/?api=1&query=Chick-fil-A&query_place_id=ChIJ0ZARJJeLK4gRF_eM3RPtcKY","1","Allen","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNtdTliV1V3EAE!2m1!1s0x0:0xa670ed13dd8cf717!3m1!1s2@1:CIHM0ogKEICAgICmu9bWUw%7CCgsIkp6eqwYQkJCGdA%7C?hl=en","What terrible service I was doing an order of 5 people
I specifically asked for 4 Polynesian sauce and 6 chick fil a sauce which they heard correctly because on the receipt it also lists 4 Polynesian sauce and 6 chick fil a sauce.

However obviously the staff did not care or did not bother because I only got 2 Polynesian sauce and 3 chick fil a sauce. They saw the order and purposefully gave me less sauce. Will not be coming here again, absolute disgrace compared to the service at U.S locations"
"Chick-fil-A","https://www.google.com/maps/search/?api=1&query=Chick-fil-A&query_place_id=ChIJ0ZARJJeLK4gRF_eM3RPtcKY","1","Bob","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNhZzhPUWFnEAE!2m1!1s0x0:0xa670ed13dd8cf717!3m1!1s2@1:CIHM0ogKEICAgICag8OQag%7CCgwI2Z6-jgYQuOeE0QI%7C?hl=en","Edit - I've visited 6 or 7 times, my bill is always right at $100 for my family of 9.  Two visits ago they shorted me a fry for my kids.  I informed them last visit and they were to provide an extra.  They forgot.  I informed them of this yesterday when we visited and they refused to give me a fry.  I've spent $700 easily since they opened and won't provide a fry I paid for that they shorted me?  Will NOT return.

Waited 73 minutes in line and was not disappointed. Treated our family of 9 to a delicious meal.  The organization, friendliness and professionalism was next level. McDonalds and every other fast food joint should model processes to Chick Fil A - from the time I ordered the food to the time I picked it up was probably 3-4 minutes.  They must have served 10,000 people today and to get food that quick, never happens at any other joint in town, and it was 100% accurate. Got to chat with some US staff that came up to train, can't say enough good things about their food, service and overall experience.  Welcome to KW!"
"Chick-fil-A","https://www.google.com/maps/search/?api=1&query=Chick-fil-A&query_place_id=ChIJ0ZARJJeLK4gRF_eM3RPtcKY","1","Anne Lavender","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURHM0otYVZBEAE!2m1!1s0x0:0xa670ed13dd8cf717!3m1!1s2@1:CIHM0ogKEICAgIDG3J-aVA%7CCgwIsLLpjAYQiPiG7wE%7C?hl=en","First visit and only because my grandson wanted to go.  We were there 15 minutes after they opened.  Chicken burger was OK, but nothing special.  The lettuce was black (rotting) around the edges, so I took it out of the sandwich.  No condiments other than a slice of pickle and tomato.  The fries were nice (waffle fries).  The ""special dipping sauce"" is a honey/mustard sauce which is way too sweet, but will appeal to kids.

I ordered coffee, and was given a cup of lukewarm coffee, which it turned out was  from the previous day.  The staff had not yet made fresh coffee.

I won't go back. I'd give 0 stars if I could."
"Chick-fil-A","https://www.google.com/maps/search/?api=1&query=Chick-fil-A&query_place_id=ChIJ0ZARJJeLK4gRF_eM3RPtcKY","1","yeabsra Agonfer","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURHMWF5Q1BBEAE!2m1!1s0x0:0xa670ed13dd8cf717!3m1!1s2@1:CIHM0ogKEICAgIDG1ayCPA%7CCgsItJSwjQYQiOrJeQ%7C?hl=en","My dad was met with horrible service today at their drive thru. He ordered his food before anyone else and was the last one to receive it. After 30 minutes of ordering he was told that his order was taking long because of the chicken strips. Chicken strips don’t take that long to make. They tried to rectify the situation by offering free desserts as if they have good desserts. Treat your customers fairly and learn to inform people. This is so unacceptable, especially for a franchise like chick-fil-a."
"Chick-fil-A","https://www.google.com/maps/search/?api=1&query=Chick-fil-A&query_place_id=ChIJ0ZARJJeLK4gRF_eM3RPtcKY","1","Manpreet Singh","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNlaXVQTTVRRRAB!2m1!1s0x0:0xa670ed13dd8cf717!3m1!1s2@1:CIHM0ogKEICAgICeiuPM5QE%7CCgwI8LH0mAYQwNHyxAE%7C?hl=en","Doesn't worth the hype. Very mediocre taste. we tried deluxe spicy and non spicy chicken meals. waffle fries are also very mediocre. In my opinion, A&W have much better chicken sandwiches taste."
"Chick-fil-A","https://www.google.com/maps/search/?api=1&query=Chick-fil-A&query_place_id=ChIJ0ZARJJeLK4gRF_eM3RPtcKY","1","Kira O'Connor","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMyNG8tcDFBRRAB!2m1!1s0x0:0xa670ed13dd8cf717!3m1!1s2@1:CIHM0ogKEICAgIC24o-p1AE%7CCgwI46HskgYQiJCttgE%7C?hl=en","The drive thru was a complete mess today. There was the people correctly lined up and other just cutting the line and disrupting traffic with no staff having cars line up in the correct spot. There were 7 cars that got ahead of us while we waited in the correct line. Staff needs to be out there redirecting traffic. Service has also slowed down significantly since this location opened."
"Chick-fil-A","https://www.google.com/maps/search/?api=1&query=Chick-fil-A&query_place_id=ChIJ0ZARJJeLK4gRF_eM3RPtcKY","1","Dave Clark","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNWbi1TaURREAE!2m1!1s0x0:0xa670ed13dd8cf717!3m1!1s2@1:CIHM0ogKEICAgICVn-SiDQ%7CCgwI16XUqwYQuPSa5wE%7C?hl=en","I honestly don’t get it.   Wait an eternity in a drive thru, spend a fortune and for what?  A chicken sandwich and waffle fries you can buy from the grocery store.
Don’t waste your time or money."
"Chick-fil-A","https://www.google.com/maps/search/?api=1&query=Chick-fil-A&query_place_id=ChIJ0ZARJJeLK4gRF_eM3RPtcKY","1","Nikhil","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURhcUlxdHFBRRAB!2m1!1s0x0:0xa670ed13dd8cf717!3m1!1s2@1:CIHM0ogKEICAgIDaqIqtqAE%7CCgwI463ciAYQiLnNiAI%7C?hl=en","Honestly went in with high expectations but ended  up with one of the worst sandwich’s I’ve ever had. This was my first time trying chick-fil-a and believing the hype I was anticipating some amazing chicken sandwich’s. I had ordered the classic sandwich and a deluxe sandwich with waffle fries. Both sandwich buns were soggy and oily. The classic sandwich was literally two pieces of bread with a chicken tender stuffed in the middle, and two single slices of pickle as if their was a shortage on pickles. The chicken itself was crispy but dry.The waffle fries were the only decent thing if you dunked them in the chick-fil-a sauce.For the price your paying a junior chicken from McDonald’s would be a better choice then what I had got from this establishment . Would not recommend the wait time for these sandwich’s"
